sido_sgg,theme,name,address,link
경기도 광명,산,운산,광명 노온사동,https://map.naver.com/v5/search/경기도 광명 산/place/18941779?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 평택,산,마안산,평택 현덕면,https://map.naver.com/v5/search/경기도 평택 산/place/18981848?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 평택,산,덕동산,평택 비전동,https://map.naver.com/v5/search/경기도 평택 산/place/34146862?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 평택,산,함박산,평택 고덕면,https://map.naver.com/v5/search/경기도 평택 산/place/36773652?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 평택,산,부락산,평택 지산동,https://map.naver.com/v5/search/경기도 평택 산/place/1662137054?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 평택,산,무봉산,평택 진위면,https://map.naver.com/v5/search/경기도 평택 산/place/18974948?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 평택,산,매봉산,평택 비전동,https://map.naver.com/v5/search/경기도 평택 산/place/34787635?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 동두천,산,소요산,동두천 상봉암동,https://map.naver.com/v5/search/경기도 동두천 산/place/11491445?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 동두천,산,칠봉산,동두천 탑동동,https://map.naver.com/v5/search/경기도 동두천 산/place/18991618?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 동두천,산,마차산,동두천 안흥동,https://map.naver.com/v5/search/경기도 동두천 산/place/18990470?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 동두천,산,소요산,동두천 상봉암동,https://map.naver.com/v5/search/경기도 동두천 산/place/18990565?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 동두천,산,동두천 자연휴양림,동두천 탑동동,https://map.naver.com/v5/search/경기도 동두천 산/place/1124611662?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 동두천,계곡,왕방계곡,경기도 동두천시 탑동동,https://map.naver.com/v5/search/경기도 동두천 계곡/place/13496657?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,산,광덕산,안산 단원구 와동,https://map.naver.com/v5/search/경기도 안산 산/place/19014494?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,산,황금산,안산 단원구 대부동동,https://map.naver.com/v5/search/경기도 안산 산/place/19029239?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,산,갇치미산,안산 상록구 건건동,https://map.naver.com/v5/search/경기도 안산 산/place/19007414?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,산,성태산,안산 상록구 팔곡1동,https://map.naver.com/v5/search/경기도 안산 산/place/1067705545?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,산,치밋산,안산 상록구 건건동,https://map.naver.com/v5/search/경기도 안산 산/place/19007335?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,산,뻐꾹산,안산 단원구 대부북동,https://map.naver.com/v5/search/경기도 안산 산/place/36143772?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 안산,해변,방아머리해수욕장,경기도 안산시 단원구 대부북동,https://map.naver.com/v5/search/경기도 안산 해변/place/20034123?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 고양,산,북한산,고양 덕양구 북한동,https://map.naver.com/v5/search/경기도 고양 산/place/11491416?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 고양,산,고봉산,고양 일산동구 성석동,https://map.naver.com/v5/search/경기도 고양 산/place/13491559?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 고양,산,앵봉산,고양 덕양구 용두동,https://map.naver.com/v5/search/경기도 고양 산/place/37677119?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 고양,산,북한산성,고양 덕양구 북한동,https://map.naver.com/v5/search/경기도 고양 산/place/11491417?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 고양,산,황룡산,고양 일산동구 성석동,https://map.naver.com/v5/search/경기도 고양 산/place/34146865?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 고양,산,망월산,고양 덕양구 화전동,https://map.naver.com/v5/search/경기도 고양 산/place/19045434?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,산,관악산,과천 중앙동,https://map.naver.com/v5/search/경기도 과천 산/place/11491310?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,산,청계산,과천 막계동,https://map.naver.com/v5/search/경기도 과천 산/place/13491980?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,산,매봉산,과천 문원동,https://map.naver.com/v5/search/경기도 과천 산/place/19061254?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,산,굴바위산,과천 주암동,https://map.naver.com/v5/search/경기도 과천 산/place/19062376?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,산,석포산,과천 주암동,https://map.naver.com/v5/search/경기도 과천 산/place/19062574?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,산,중촌산,과천 주암동,https://map.naver.com/v5/search/경기도 과천 산/place/19062679?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 과천,계곡,칡독밭길,과천 과천동,https://map.naver.com/v5/search/경기도 과천 계곡/place/37785840?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 구리,산,아차산,구리 아천동,https://map.naver.com/v5/search/경기도 구리 산/place/11491459?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,산,천마산,남양주 화도읍,https://map.naver.com/v5/search/경기도 남양주 산/place/13491738?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,산,예봉산,남양주 조안면,https://map.naver.com/v5/search/경기도 남양주 산/place/11491469?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,산,철마산,남양주 진접읍,https://map.naver.com/v5/search/경기도 남양주 산/place/13491859?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,산,축령산,남양주 수동면,https://map.naver.com/v5/search/경기도 남양주 산/place/13490868?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,산,운길산,남양주 조안면,https://map.naver.com/v5/search/경기도 남양주 산/place/11491488?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,산,금대산,남양주 와부읍,https://map.naver.com/v5/search/경기도 남양주 산/place/18178627?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,계곡,묘적사계곡,경기도 남양주시 와부읍 월문리,https://map.naver.com/v5/search/경기도 남양주 계곡/place/13496697?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,계곡,청학동계곡,경기도 남양주시 별내면 청학리,https://map.naver.com/v5/search/경기도 남양주 계곡/place/13496739?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,계곡,비금계곡,경기도 남양주시 수동면 내방리 비금계곡,https://map.naver.com/v5/search/경기도 남양주 계곡/place/11491177?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,계곡,팔현계곡,경기도 남양주시 오남읍 팔현로 177,https://map.naver.com/v5/search/경기도 남양주 계곡/place/1245109750?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 남양주,계곡,천마산계곡,경기도 남양주시 오남읍 팔현리 산67-2,https://map.naver.com/v5/search/경기도 남양주 계곡/place/1352074835?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 오산,산,여계산,오산 금암동,https://map.naver.com/v5/search/경기도 오산 산/place/18220142?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 오산,산,독산,오산 지곶동,https://map.naver.com/v5/search/경기도 오산 산/place/37742855?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 오산,산,가감이산,오산 가수동,https://map.naver.com/v5/search/경기도 오산 산/place/18223656?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 오산,산,석산,오산 가장동,https://map.naver.com/v5/search/경기도 오산 산/place/18220168?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 시흥,산,운흥산,시흥 물왕동,https://map.naver.com/v5/search/경기도 시흥 산/place/18237805?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 시흥,산,양지산,시흥 안현동,https://map.naver.com/v5/search/경기도 시흥 산/place/18238592?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 시흥,산,오난산,시흥 은행동,https://map.naver.com/v5/search/경기도 시흥 산/place/18239089?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 시흥,산,봉화산,시흥 정왕동,https://map.naver.com/v5/search/경기도 시흥 산/place/18257152?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 시흥,산,본향산,시흥 월곶동,https://map.naver.com/v5/search/경기도 시흥 산/place/18248881?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 시흥,산,마산,시흥 산현동,https://map.naver.com/v5/search/경기도 시흥 산/place/18242340?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 군포,산,수리산,군포 속달동,https://map.naver.com/v5/search/경기도 군포 산/place/13491347?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 군포,산,수리산,군포 산본동,https://map.naver.com/v5/search/경기도 군포 산/place/19271136?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 군포,산,너구리산,군포 속달동,https://map.naver.com/v5/search/경기도 군포 산/place/1599360208?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 군포,산,밤바위산,군포 당동,https://map.naver.com/v5/search/경기도 군포 산/place/1572783675?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 의왕,산,모락산,의왕 오전동,https://map.naver.com/v5/search/경기도 의왕 산/place/11491376?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 의왕,산,오봉산,의왕 고천동,https://map.naver.com/v5/search/경기도 의왕 산/place/19272921?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 의왕,산,구봉산,의왕 초평동,https://map.naver.com/v5/search/경기도 의왕 산/place/19276117?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 의왕,산,안산,의왕 포일동,https://map.naver.com/v5/search/경기도 의왕 산/place/19275950?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 의왕,산,의왕바라산자연휴양림,의왕 학의동,https://map.naver.com/v5/search/경기도 의왕 산/place/31041041?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,산,검단산,하남 신장동,https://map.naver.com/v5/search/경기도 하남 산/place/11491298?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,산,남한산,하남 상산곡동,https://map.naver.com/v5/search/경기도 하남 산/place/11491334?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,산,천마산,하남 감이동,https://map.naver.com/v5/search/경기도 하남 산/place/18889803?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,산,이성산,하남 춘궁동,https://map.naver.com/v5/search/경기도 하남 산/place/19280919?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,산,객산,하남 교산동,https://map.naver.com/v5/search/경기도 하남 산/place/19280806?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,산,금암산,하남 광암동,https://map.naver.com/v5/search/경기도 하남 산/place/19281609?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 하남,계곡,고골계곡,하남 상사창동,https://map.naver.com/v5/search/경기도 하남 계곡/place/19281106?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,산,광교산(시루봉),용인 수지구 고기동,https://map.naver.com/v5/search/경기도 용인 산/place/13491517?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,산,석성산,용인 처인구 포곡읍,https://map.naver.com/v5/search/경기도 용인 산/place/19283847?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,산,조비산,용인 처인구 백암면,https://map.naver.com/v5/search/경기도 용인 산/place/19290635?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,산,무봉산,용인 처인구 이동읍,https://map.naver.com/v5/search/경기도 용인 산/place/11491379?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,산,멱조산,용인 기흥구 상하동,https://map.naver.com/v5/search/경기도 용인 산/place/19890881?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,산,법화산,용인 기흥구 청덕동,https://map.naver.com/v5/search/경기도 용인 산/place/19296757?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,계곡,고기리계곡,경기도 용인시 수지구 고기동 821,https://map.naver.com/v5/search/경기도 용인 계곡/place/13491741?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 용인,강,성복천,경기도 용인시 수지구 풍덕천동 607,https://map.naver.com/v5/search/경기도 용인 강/place/1727164849?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 파주,산,감악산,파주 적성면,https://map.naver.com/v5/search/경기도 파주 산/place/13491059?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 파주,산,심학산,파주 산남동,https://map.naver.com/v5/search/경기도 파주 산/place/19308775?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 파주,산,월롱산,파주 월롱면,https://map.naver.com/v5/search/경기도 파주 산/place/19311804?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경기도 파주,산,박달산,파주 광탄면,https://map.naver.com/v5/search/경기도 파주 산/place/19313847?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
